Type                                  Module                      Label             Process        Full Name                                              Split level
vector<vector<pair<edm::Ref<edmNew::DetSetVector<TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > > >,TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > >,edmNew::DetSetVector<TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > > >::FindForDetSetVector>,bitset<64> > > >    "l1tTTTracksFromExtendedTrackletEmulation"   "Level1TTTracks"   "HLT"          Phase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubedmNewDetSetVectorPhase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubPhase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubedmNewDetSetVectorFindForDetSetVectoredmRef64stdbitsetstdpairss_l1tTTTracksFromExtendedTrackletEmulation_Level1TTTracks_HLT     1
vector<vector<pair<edm::Ref<edmNew::DetSetVector<TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > > >,TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > >,edmNew::DetSetVector<TTStub<edm::Ref<edm::DetSetVector<Phase2TrackerDigi>,Phase2TrackerDigi,edm::refhelper::FindForDetSetVector<Phase2TrackerDigi> > > >::FindForDetSetVector>,bitset<64> > > >    "l1tTTTracksFromTrackletEmulation"   "Level1TTTracks"   "HLT"          Phase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubedmNewDetSetVectorPhase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubPhase2TrackerDigiedmDetSetVectorPhase2TrackerDigiPhase2TrackerDigiedmrefhelperFindForDetSetVectoredmRefTTStubedmNewDetSetVectorFindForDetSetVectoredmRef64stdbitsetstdpairss_l1tTTTracksFromTrackletEmulation_Level1TTTracks_HLT     1
vector<ticl::Trackster>               "ticlTrackstersCLUE3DHigh"   ""                "HLT"          ticlTracksters_ticlTrackstersCLUE3DHigh__HLT           1
vector<ticl::Trackster>               "ticlTrackstersMerge"       ""                "HLT"          ticlTracksters_ticlTrackstersMerge__HLT                1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPF"          "HLT"          uints_l1tLayer1Barrel_vecNPF_HLT                       1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPF"          "HLT"          uints_l1tLayer1BarrelExtended_vecNPF_HLT               1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPF"          "HLT"          uints_l1tLayer1HF_vecNPF_HLT                           1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPF"          "HLT"          uints_l1tLayer1HGCal_vecNPF_HLT                        1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPF"          "HLT"          uints_l1tLayer1HGCalExtended_vecNPF_HLT                1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPF"          "HLT"          uints_l1tLayer1HGCalNoTK_vecNPF_HLT                    1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFCharged"   "HLT"          uints_l1tLayer1Barrel_vecNPFCharged_HLT                1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFCharged"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPFCharged_HLT        1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFCharged"   "HLT"          uints_l1tLayer1HF_vecNPFCharged_HLT                    1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFCharged"   "HLT"          uints_l1tLayer1HGCal_vecNPFCharged_HLT                 1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFCharged"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPFCharged_HLT         1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFCharged"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFCharged_HLT             1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1Barrel_vecNPFChargedHadron_HLT          1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPFChargedHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1HF_vecNPFChargedHadron_HLT              1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1HGCal_vecNPFChargedHadron_HLT           1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPFChargedHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFChargedHadron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFChargedHadron_HLT       1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFElectron"   "HLT"          uints_l1tLayer1Barrel_vecNPFElectron_HLT               1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFElectron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPFElectron_HLT       1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFElectron"   "HLT"          uints_l1tLayer1HF_vecNPFElectron_HLT                   1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFElectron"   "HLT"          uints_l1tLayer1HGCal_vecNPFElectron_HLT                1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFElectron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPFElectron_HLT        1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFElectron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFElectron_HLT            1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFMuon"      "HLT"          uints_l1tLayer1Barrel_vecNPFMuon_HLT                   1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFMuon"      "HLT"          uints_l1tLayer1BarrelExtended_vecNPFMuon_HLT           1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFMuon"      "HLT"          uints_l1tLayer1HF_vecNPFMuon_HLT                       1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFMuon"      "HLT"          uints_l1tLayer1HGCal_vecNPFMuon_HLT                    1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFMuon"      "HLT"          uints_l1tLayer1HGCalExtended_vecNPFMuon_HLT            1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFMuon"      "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFMuon_HLT                1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFNeutral"   "HLT"          uints_l1tLayer1Barrel_vecNPFNeutral_HLT                1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFNeutral"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPFNeutral_HLT        1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFNeutral"   "HLT"          uints_l1tLayer1HF_vecNPFNeutral_HLT                    1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFNeutral"   "HLT"          uints_l1tLayer1HGCal_vecNPFNeutral_HLT                 1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFNeutral"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPFNeutral_HLT         1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFNeutral"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFNeutral_HLT             1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1Barrel_vecNPFNeutralHadron_HLT          1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPFNeutralHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1HF_vecNPFNeutralHadron_HLT              1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1HGCal_vecNPFNeutralHadron_HLT           1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPFNeutralHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFNeutralHadron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFNeutralHadron_HLT       1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPFPhoton"    "HLT"          uints_l1tLayer1Barrel_vecNPFPhoton_HLT                 1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPFPhoton"    "HLT"          uints_l1tLayer1BarrelExtended_vecNPFPhoton_HLT         1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPFPhoton"    "HLT"          uints_l1tLayer1HF_vecNPFPhoton_HLT                     1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPFPhoton"    "HLT"          uints_l1tLayer1HGCal_vecNPFPhoton_HLT                  1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPFPhoton"    "HLT"          uints_l1tLayer1HGCalExtended_vecNPFPhoton_HLT          1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPFPhoton"    "HLT"          uints_l1tLayer1HGCalNoTK_vecNPFPhoton_HLT              1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppi"       "HLT"          uints_l1tLayer1Barrel_vecNPuppi_HLT                    1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppi"       "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppi_HLT            1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppi"       "HLT"          uints_l1tLayer1HF_vecNPuppi_HLT                        1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppi"       "HLT"          uints_l1tLayer1HGCal_vecNPuppi_HLT                     1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppi"       "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppi_HLT             1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppi"       "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppi_HLT                 1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiCharged"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiCharged_HLT             1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiCharged"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiCharged_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiCharged"   "HLT"          uints_l1tLayer1HF_vecNPuppiCharged_HLT                 1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiCharged"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiCharged_HLT              1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiCharged"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiCharged_HLT      1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiCharged"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiCharged_HLT          1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiChargedHadron_HLT       1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiChargedHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1HF_vecNPuppiChargedHadron_HLT           1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiChargedHadron_HLT        1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiChargedHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiChargedHadron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiChargedHadron_HLT     1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiElectron"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiElectron_HLT            1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiElectron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiElectron_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiElectron"   "HLT"          uints_l1tLayer1HF_vecNPuppiElectron_HLT                1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiElectron"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiElectron_HLT             1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiElectron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiElectron_HLT     1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiElectron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiElectron_HLT         1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiMuon"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiMuon_HLT                1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiMuon"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiMuon_HLT        1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiMuon"   "HLT"          uints_l1tLayer1HF_vecNPuppiMuon_HLT                    1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiMuon"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiMuon_HLT                 1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiMuon"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiMuon_HLT         1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiMuon"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiMuon_HLT             1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiNeutral_HLT             1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiNeutral_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1HF_vecNPuppiNeutral_HLT                 1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiNeutral_HLT              1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiNeutral_HLT      1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiNeutral"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiNeutral_HLT          1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiNeutralHadron_HLT       1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiNeutralHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1HF_vecNPuppiNeutralHadron_HLT           1
vector<unsigned int>                  "l1tLayer1HGCal"            "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1HGCal_vecNPuppiNeutralHadron_HLT        1
vector<unsigned int>                  "l1tLayer1HGCalExtended"    "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1HGCalExtended_vecNPuppiNeutralHadron_HLT     1
vector<unsigned int>                  "l1tLayer1HGCalNoTK"        "vecNPuppiNeutralHadron"   "HLT"          uints_l1tLayer1HGCalNoTK_vecNPuppiNeutralHadron_HLT     1
vector<unsigned int>                  "l1tLayer1Barrel"           "vecNPuppiPhoton"   "HLT"          uints_l1tLayer1Barrel_vecNPuppiPhoton_HLT              1
vector<unsigned int>                  "l1tLayer1BarrelExtended"   "vecNPuppiPhoton"   "HLT"          uints_l1tLayer1BarrelExtended_vecNPuppiPhoton_HLT      1
vector<unsigned int>                  "l1tLayer1HF"               "vecNPuppiPhoton"   "HLT"          uints_l1tLayer1HF_vecNPuppiPhoton_HLT                  1
